filename,year,file_type,size_bytes,created_date,modified_date,sha256_hash,relative_path,document_type,estimated_category,priority,keywords,official_url,archive_url
RECURSOS-AFECTADOS-VS-GASTOS.pdf,2023,.pdf,419672,2025-08-25T15:58:41.450640,2025-08-24T13:23:02.201168,a42a846701bd9b1fada50f7351a590596831f163444b64d85e189bc2b2e4426d,data/source_materials/2023/RECURSOS-AFECTADOS-VS-GASTOS.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/RECURSOS-AFECTADOS-VS-GASTOS.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/RECURSOS-AFECTADOS-VS-GASTOS.pdf
LICITACION-PUBLICA-N°7.pdf,2023,.pdf,808836,2025-08-25T15:58:41.450933,2025-08-24T13:23:02.197589,aca9bfcacb7eb305dd650b9b28a206362f0b027e1ff9a3f135c3b380ab42291e,data/source_materials/2023/LICITACION-PUBLICA-N°7.pdf,public_tender,contracts,high,licitacion,https://carmendeareco.gob.ar/transparencia/LICITACION-PUBLICA-N°7.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/LICITACION-PUBLICA-N°7.pdf
ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO-2.pdf,2023,.pdf,109758,2025-08-25T15:58:41.451253,2025-08-24T13:23:02.185492,2db8629dcbf32354177d38d0a07f390dcb9394dc89d0fd8a9557518be40493c1,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO-2.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO-2.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO-2.pdf
CAIF-3.pdf,2023,.pdf,93841,2025-08-25T15:58:41.451501,2025-08-24T13:23:02.173149,8ce662a554934cae3312ff292e93cc5940903a5f6aaaebaa4088019c136e35c2,data/source_materials/2023/CAIF-3.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/CAIF-3.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/CAIF-3.pdf
ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-3°TRIMESTRE.pdf,2023,.pdf,99892,2025-08-25T15:58:41.451751,2025-08-24T13:23:02.190118,d4ad8d5154f9246807e8883b107f9e35d6ede6335645958e37c7c6707d6760b6,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-3°TRIMESTRE.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-3°TRIMESTRE.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-3°TRIMESTRE.pdf
EJECUCION-DE-GASTOS.pdf,2023,.pdf,2036729,2025-08-25T15:58:41.451997,2025-08-24T13:23:02.177236,48a89dad650dceff484c10889816bd424cda0e716b3cb6a37ffc2564cd37759c,data/source_materials/2023/EJECUCION-DE-GASTOS.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/EJECUCION-DE-GASTOS.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/EJECUCION-DE-GASTOS.pdf
ESTADO-DE-EJECUCION-DE-GASTOS-3°TRIMESTRE.pdf,2023,.pdf,1152329,2025-08-25T15:58:41.452266,2025-08-24T13:23:02.184730,6eadd93f417a8684d61295ae1ba1e3a3cb37c7c19d24a0f8b17e4c3de36161d7,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-GASTOS-3°TRIMESTRE.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-3°TRIMESTRE.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-3°TRIMESTRE.pdf
ESTADO-DE-EJECUCION-DE-GASTOS-POR-FINALIDAD-Y-FUNCION-2023-4°TRI.pdf,2023,.pdf,101956,2025-08-25T15:58:41.452491,2025-08-24T13:23:02.186501,53306e1153884c66096ca0005169d07ed9c417121d54321ad16e3e33a505cb96,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FINALIDAD-Y-FUNCION-2023-4°TRI.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FINALIDAD-Y-FUNCION-2023-4°TRI.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FINALIDAD-Y-FUNCION-2023-4°TRI.pdf
ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS-2.pdf,2023,.pdf,125901,2025-08-25T15:58:41.452759,2025-08-24T13:23:02.188752,e00625e929b2d148c98e02f8fd0d697d5034e19be5555349e7931902c21d5b6c,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS-2.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS-2.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS-2.pdf
ESTADO-DE-EJECUCION-DE-GASTOS-POR-FUENTE-DE-FINANCIAMIENTO-3°TRIMESTRE.pdf,2023,.pdf,68205,2025-08-25T15:58:41.453056,2025-08-24T13:23:02.187327,64a8adaf2fdba8238fd84584112eedd31a1b5cec79496fcaef4998d26219b17c,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FUENTE-DE-FINANCIAMIENTO-3°TRIMESTRE.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FUENTE-DE-FINANCIAMIENTO-3°TRIMESTRE.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-FUENTE-DE-FINANCIAMIENTO-3°TRIMESTRE.pdf
Resolución 3016_2023.pdf,2023,.pdf,110132,2025-08-25T15:58:41.453382,2025-08-24T13:23:02.202985,19b40c8d9f088b7b841920f1ea7db8ebe3c94fb3341c42f3045b6a67b00c9f7c,data/source_materials/2023/Resolución 3016_2023.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Resolución 3016_2023.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Resolución 3016_2023.pdf
ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO-2023-4°TRI.pdf,2023,.pdf,114620,2025-08-25T15:58:41.453659,2025-08-24T13:23:02.185759,782401fa254feb8ddb2873cd0e5de1ab9a821bf07164a1f30aaafe72b1bc1323,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO-2023-4°TRI.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO-2023-4°TRI.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO-2023-4°TRI.pdf
LICITACION-PUBLICA-N°8.pdf,2023,.pdf,809403,2025-08-25T15:58:41.453933,2025-08-24T13:23:02.199120,a2f62b95099ab076e4ff621ab5d14bc649738ec70de0831ca9f3be7bff9cf59b,data/source_materials/2023/LICITACION-PUBLICA-N°8.pdf,public_tender,contracts,high,licitacion,https://carmendeareco.gob.ar/transparencia/LICITACION-PUBLICA-N°8.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/LICITACION-PUBLICA-N°8.pdf
MODULO-FISCAL_1.xlsx,2023,.xlsx,14412,2025-08-25T15:58:41.454199,2025-08-24T13:23:02.200701,fe57d7064f806964ece7f57a6ad9b230cfafac18e503c843cf7a3bfd8bc3b54c,data/source_materials/2023/MODULO-FISCAL_1.xlsx,general,general,normal,,https://carmendeareco.gob.ar/transparencia/MODULO-FISCAL_1.xlsx,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/MODULO-FISCAL_1.xlsx
SUELDOS-SEPTIEMBRE-2023.pdf,2023,.pdf,428996,2025-08-25T15:58:41.454465,2025-08-24T13:23:02.208009,5a6458a5ebc89489f7749cd110053a19a4060b9c4f7b13cf6a01b03325f5f379,data/source_materials/2023/SUELDOS-SEPTIEMBRE-2023.pdf,salary_report,salaries,medium,salario,https://carmendeareco.gob.ar/transparencia/SUELDOS-SEPTIEMBRE-2023.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/SUELDOS-SEPTIEMBRE-2023.pdf
LICITACION-PUBLICA-N°9.pdf,2023,.pdf,735593,2025-08-25T15:58:41.454748,2025-08-24T13:23:02.200453,e625b3186807e104214e98dfc2532cf328ae8c476f85de4900a32e0b842797aa,data/source_materials/2023/LICITACION-PUBLICA-N°9.pdf,public_tender,contracts,high,licitacion,https://carmendeareco.gob.ar/transparencia/LICITACION-PUBLICA-N°9.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/LICITACION-PUBLICA-N°9.pdf
ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS-2023-4°TRI.pdf,2023,.pdf,119224,2025-08-25T15:58:41.455038,2025-08-24T13:23:02.189036,f837693724d91e940ede9c6ce0b1b40691777fdebad4af1a8636d0cb2117c4f2,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS-2023-4°TRI.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS-2023-4°TRI.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS-2023-4°TRI.pdf
Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 1536_2023 del Ministerio de Desarrollo de la Comunidad.pdf,2023,.pdf,923042,2025-08-25T15:58:41.455700,2025-08-24T13:23:02.208342,959fceaf31f6099c232ed8a63ec71e7b7334dc61ba0284d3315fff19c6240304,data/source_materials/2023/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 1536_2023 del Ministerio de Desarrollo de la Comunidad.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 1536_2023 del Ministerio de Desarrollo de la Comunidad.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 1536_2023 del Ministerio de Desarrollo de la Comunidad.pdf
RECURSOS-POR-CARACTER-ECONOMICO.pdf,2023,.pdf,389290,2025-08-25T15:58:41.456124,2025-08-24T13:23:02.201775,a2b146cf1771a4275971cf42a256bc9b789758698fba361d74829531a2209cde,data/source_materials/2023/RECURSOS-POR-CARACTER-ECONOMICO.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/RECURSOS-POR-CARACTER-ECONOMICO.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/RECURSOS-POR-CARACTER-ECONOMICO.pdf
ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-2.pdf,2023,.pdf,84880,2025-08-25T15:58:41.456395,2025-08-24T13:23:02.190345,3d259a10eebff6b80812be1ae92ae7122f2b1e6036e4c8b0450278cf526eda6d,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-2.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-2.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-PROCEDENCIA-2.pdf
ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO-3°TRIMESTRE.pdf,2023,.pdf,111422,2025-08-25T15:58:41.456643,2025-08-24T13:23:02.186018,4e83b6de075c5ac255c48f0f04244fb9a86cadb421617d68c688590c7fbc660c,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO-3°TRIMESTRE.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO-3°TRIMESTRE.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-CARACTER-ECONOMICO-3°TRIMESTRE.pdf
Resolución 297_2023.pdf,2023,.pdf,109873,2025-08-25T15:58:41.456882,2025-08-24T13:23:02.202876,c1c78d253f20c91afbd5ef6866610c67d5d92badcdc49792e90b1c7a2eb1029d,data/source_materials/2023/Resolución 297_2023.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Resolución 297_2023.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Resolución 297_2023.pdf
SITUACION-ECONOMICA-FINANCIERA-2.pdf,2023,.pdf,72410,2025-08-25T15:58:41.457058,2025-08-24T13:23:02.432393,57d5e4fbca388e26460809c7acf2a66dc5b4d79d336b07a82aa147ee47b2c0ed,data/source_materials/2023/SITUACION-ECONOMICA-FINANCIERA-2.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/SITUACION-ECONOMICA-FINANCIERA-2.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/SITUACION-ECONOMICA-FINANCIERA-2.pdf
ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS-3°TRIMESTRE.pdf,2023,.pdf,119668,2025-08-25T15:58:41.457299,2025-08-24T13:23:02.189317,f7d12a5f4353fe34d27bc2c879a1caad55d8ab8f5b2ae7fde7d867f8e69b5257,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS-3°TRIMESTRE.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS-3°TRIMESTRE.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-AFECTADOS-VS-GASTOS-3°TRIMESTRE.pdf
ESTADO-DE-EJECUCION-DE-RECURSOS-2.pdf,2023,.pdf,154286,2025-08-25T15:58:41.457490,2025-08-24T13:23:02.187842,7232b7070585c0069593be5ac4c0ca503144c30f4df83cc325c148b43ddb81e7,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-RECURSOS-2.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-2.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-2.pdf
GASTOS-CON-PERSPECTIVA-DE-GENERO.pdf,2023,.pdf,307185,2025-08-25T15:58:41.457670,2025-08-24T13:23:02.191733,5802a647d25c987455122e3d53d7ceb57278eea36756f78ae08cec038e3ea1fd,data/source_materials/2023/GASTOS-CON-PERSPECTIVA-DE-GENERO.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/GASTOS-CON-PERSPECTIVA-DE-GENERO.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/GASTOS-CON-PERSPECTIVA-DE-GENERO.pdf
Resolución 1556_2023.pdf,2023,.pdf,118826,2025-08-25T15:58:41.457892,2025-08-24T13:23:02.202649,d2488a7e14125b45d2370a3ce06630c1af61db2aa7adfba7dd155609061be85b,data/source_materials/2023/Resolución 1556_2023.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Resolución 1556_2023.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Resolución 1556_2023.pdf
CAIF.pdf,2023,.pdf,374238,2025-08-25T15:58:41.458070,2025-08-24T13:23:02.173881,fd53ce92941ee2ab4d29463bd9fd305c99752eca4e87b5d170d6f2ad010f8fe3,data/source_materials/2023/CAIF.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/CAIF.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/CAIF.pdf
SUELDOS-MARZO-2023.pdf,2023,.pdf,424532,2025-08-25T15:58:41.458234,2025-08-24T13:23:02.206495,f375c75e5ccfa6deece76e54f07212adb9c8590222716f386ee694e643b3fffc,data/source_materials/2023/SUELDOS-MARZO-2023.pdf,salary_report,salaries,medium,salario,https://carmendeareco.gob.ar/transparencia/SUELDOS-MARZO-2023.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/SUELDOS-MARZO-2023.pdf
ESTADO-DE-EJECUCION-DE-GASTOS-CON-PERSPECTIVA-DE-GENERO-2.pdf,2023,.pdf,87336,2025-08-25T15:58:41.458442,2025-08-24T13:23:02.185210,910a81f6b53cc206be09d5f109d8246393d29e093cbdfa98621f4435b77a49e7,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-GASTOS-CON-PERSPECTIVA-DE-GENERO-2.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-CON-PERSPECTIVA-DE-GENERO-2.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-CON-PERSPECTIVA-DE-GENERO-2.pdf
Resolución 790_2023.pdf,2023,.pdf,111032,2025-08-25T15:58:41.458716,2025-08-24T13:23:02.203106,a562a8a6e2a908fc2d83790b66c231c02057269909758373eba74e6e441b1cf2,data/source_materials/2023/Resolución 790_2023.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Resolución 790_2023.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Resolución 790_2023.pdf
ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-2.pdf,2023,.pdf,101611,2025-08-25T15:58:41.458904,2025-08-24T13:23:02.189596,0234d274672c198ae963fe47dbacce1e8b02095e7ad63da982b855a64557ebd7,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-2.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-2.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-RECURSOS-POR-CARACTER-ECONOMICO-2.pdf
SITUACION-ECONOMICA-FINANCIERA-4°TRIMESTRE.pdf,2023,.pdf,89080,2025-08-25T15:58:41.459142,2025-08-24T13:23:02.203420,2ba47d2c3b626473b13de82698d87d76cfc91e69e8e174ea87c7b75e24fa331e,data/source_materials/2023/SITUACION-ECONOMICA-FINANCIERA-4°TRIMESTRE.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/SITUACION-ECONOMICA-FINANCIERA-4°TRIMESTRE.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/SITUACION-ECONOMICA-FINANCIERA-4°TRIMESTRE.pdf
Resolución 1536_2023.pdf,2023,.pdf,109640,2025-08-25T15:58:41.459697,2025-08-24T13:23:02.202497,7ce2540c02c67ca1d3df2028522c155a09dbd003efb4ee6be2d729cb3b5847be,data/source_materials/2023/Resolución 1536_2023.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Resolución 1536_2023.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Resolución 1536_2023.pdf
ESTADO-DE-EJECUCION-DE-GASTOS-POR-PERSPECTIVA-DE-GENERO-4°TRIMESTRE-2023.pdf,2023,.pdf,85281,2025-08-25T15:58:41.460084,2025-08-24T13:23:02.187525,2e1515de2cf28604adb6fe79f62661c5166ae492f90620eca3c9491ac5e425b5,data/source_materials/2023/ESTADO-DE-EJECUCION-DE-GASTOS-POR-PERSPECTIVA-DE-GENERO-4°TRIMESTRE-2023.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-PERSPECTIVA-DE-GENERO-4°TRIMESTRE-2023.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESTADO-DE-EJECUCION-DE-GASTOS-POR-PERSPECTIVA-DE-GENERO-4°TRIMESTRE-2023.pdf
RECURSOS-POR-PROCEDENCIA.pdf,2023,.pdf,362991,2025-08-25T15:58:41.460401,2025-08-24T13:23:02.202331,6a7ceab2efb87ac1518f96e1238e0a1c2e0b6f2810696f7151cf8fd4e9341a5e,data/source_materials/2023/RECURSOS-POR-PROCEDENCIA.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/RECURSOS-POR-PROCEDENCIA.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/RECURSOS-POR-PROCEDENCIA.pdf
Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Junio.pdf,2024,.pdf,294922,2025-08-25T15:58:41.472188,2025-08-24T13:23:02.227806,e4f48d0c2926a7e5457a68722f1d7af287e80dbd4171f13b1348ea1bab2e445c,data/source_materials/2024/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Junio.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Junio.pdf
Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-4toTrimestres.pdf,2024,.pdf,417054,2025-08-25T15:58:41.472431,2025-08-24T13:23:02.235175,fda863c9e4742fc63d121bb8c6f67a75ffb678697ce46924bb933e60ad8ea1f4,data/source_materials/2024/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-4toTrimestres.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-4toTrimestres.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-4toTrimestres.pdf
MODULO-FISCAL.xlsx,2024,.xlsx,15576,2025-08-25T15:58:41.472690,2025-08-24T13:23:02.240708,f6ef7552ff59c458b4f707fb5390ea86cf91376f549a6d7f692c4c556e4fde14,data/source_materials/2024/MODULO-FISCAL.xlsx,general,general,normal,,https://carmendeareco.gob.ar/transparencia/MODULO-FISCAL.xlsx,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/MODULO-FISCAL.xlsx
Estado-de-Ejecucion-de-Recursos-Marzo.pdf,2024,.pdf,464068,2025-08-25T15:58:41.472917,2025-08-24T13:23:02.237157,9dc5180c8321b1fceb8c9df4956c32cc2c5f19a37c968e8d80d08c4849c7a76e,data/source_materials/2024/Estado-de-Ejecucion-de-Recursos-Marzo.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-Marzo.pdf
.DS_Store,2024,,10244,2025-08-25T15:58:41.473120,2025-08-24T15:56:27.560283,283125cba7625bee41fa38776986b06603a7d31bfd66cdd8601d3299241b03f4,data/source_materials/2024/.DS_Store,general,general,normal,,https://carmendeareco.gob.ar/transparencia/.DS_Store,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/.DS_Store
03.01-STOCK-DE-DEUDA-Y-PERFIL-DE-VENCIMIENTOS-Planilla-Modelo-30-6-2024.xlsx,2024,.xlsx,20586,2025-08-25T15:58:41.473405,2025-08-24T13:23:02.209893,16248864f54bbc9092b099a91a1bc2bd91927dd865740a254044bbb6a0b001ed,data/source_materials/2024/03.01-STOCK-DE-DEUDA-Y-PERFIL-DE-VENCIMIENTOS-Planilla-Modelo-30-6-2024.xlsx,general,general,normal,,https://carmendeareco.gob.ar/transparencia/03.01-STOCK-DE-DEUDA-Y-PERFIL-DE-VENCIMIENTOS-Planilla-Modelo-30-6-2024.xlsx,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/03.01-STOCK-DE-DEUDA-Y-PERFIL-DE-VENCIMIENTOS-Planilla-Modelo-30-6-2024.xlsx
Sistema de Información Normativa y Documental Malvinas Argentinas - Disposición 62_2024 de la Dirección Provincial de Apoyo y Coordinación Técnico Administrativa del Ministerio de Transporte.pdf,2024,.pdf,962920,2025-08-25T15:58:41.473838,2025-08-24T13:23:02.305404,43a6c38f46a6c30f7bcbaf2172f69562672e604bf4c747089e343ebb372db1f6,data/source_materials/2024/Sistema de Información Normativa y Documental Malvinas Argentinas - Disposición 62_2024 de la Dirección Provincial de Apoyo y Coordinación Técnico Administrativa del Ministerio de Transporte.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Disposición 62_2024 de la Dirección Provincial de Apoyo y Coordinación Técnico Administrativa del Ministerio de Transporte.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Disposición 62_2024 de la Dirección Provincial de Apoyo y Coordinación Técnico Administrativa del Ministerio de Transporte.pdf
Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-Marzo.pdf,2024,.pdf,398461,2025-08-25T15:58:41.474101,2025-08-24T13:23:02.230095,54924fb94e4ca7432e34311a62a0e6b8f0d45d3f4488146d42e5e119cd1e573d,data/source_materials/2024/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-Marzo.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-Marzo.pdf
Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-Marzo.pdf,2024,.pdf,388038,2025-08-25T15:58:41.474449,2025-08-24T13:23:02.231635,2d9df7a81196bce0e5a48dc2381d0e8cbd51ceee73a7b6951f2222915ea88752,data/source_materials/2024/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-Marzo.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-Marzo.pdf
